,pokemonId,latitude,longitude,appearedLocalTime,_id,cellId_90m,cellId_180m,cellId_370m,cellId_730m,cellId_1460m,cellId_2920m,cellId_5850m,appearedTimeOfDay,appearedHour,appearedMinute,appearedDayOfWeek,appearedDay,appearedMonth,appearedYear,terrainType,closeToWater,city,continent,weather,temperature,windSpeed,windBearing,pressure,weatherIcon,sunriseMinutesMidnight,sunriseHour,sunriseMinute,sunriseMinutesSince,sunsetMinutesMidnight,sunsetHour,sunsetMinute,sunsetMinutesBefore,population_density,urban,suburban,midurban,rural,gymDistanceKm,gymIn100m,gymIn250m,gymIn500m,gymIn1000m,gymIn2500m,gymIn5000m,pokestopDistanceKm,pokestopIn100m,pokestopIn250m,pokestopIn500m,pokestopIn1000m,pokestopIn2500m,pokestopIn5000m,cooc_1,cooc_2,cooc_3,cooc_4,cooc_5,cooc_6,cooc_7,cooc_8,cooc_9,cooc_10,cooc_11,cooc_12,cooc_13,cooc_14,cooc_15,cooc_16,cooc_17,cooc_18,cooc_19,cooc_20,cooc_21,cooc_22,cooc_23,cooc_24,cooc_25,cooc_26,cooc_27,cooc_28,cooc_29,cooc_30,cooc_31,cooc_32,cooc_33,cooc_34,cooc_35,cooc_36,cooc_37,cooc_38,cooc_39,cooc_40,cooc_41,cooc_42,cooc_43,cooc_44,cooc_45,cooc_46,cooc_47,cooc_48,cooc_49,cooc_50,cooc_51,cooc_52,cooc_53,cooc_54,cooc_55,cooc_56,cooc_57,cooc_58,cooc_59,cooc_60,cooc_61,cooc_62,cooc_63,cooc_64,cooc_65,cooc_66,cooc_67,cooc_68,cooc_69,cooc_70,cooc_71,cooc_72,cooc_73,cooc_74,cooc_75,cooc_76,cooc_77,cooc_78,cooc_79,cooc_80,cooc_81,cooc_82,cooc_83,cooc_84,cooc_85,cooc_86,cooc_87,cooc_88,cooc_89,cooc_90,cooc_91,cooc_92,cooc_93,cooc_94,cooc_95,cooc_96,cooc_97,cooc_98,cooc_99,cooc_100,cooc_101,cooc_102,cooc_103,cooc_104,cooc_105,cooc_106,cooc_107,cooc_108,cooc_109,cooc_110,cooc_111,cooc_112,cooc_113,cooc_114,cooc_115,cooc_116,cooc_117,cooc_118,cooc_119,cooc_120,cooc_121,cooc_122,cooc_123,cooc_124,cooc_125,cooc_126,cooc_127,cooc_128,cooc_129,cooc_130,cooc_131,cooc_132,cooc_133,cooc_134,cooc_135,cooc_136,cooc_137,cooc_138,cooc_139,cooc_140,cooc_141,cooc_142,cooc_143,cooc_144,cooc_145,cooc_146,cooc_147,cooc_148,cooc_149,cooc_150,cooc_151,class
175,13,49.338623999999996,17.994749,2016-09-08T03:26:52,MTAyNjIyODc4NjA4NTQ4NDE2NDU=,5121581629122281500,5121581628920954900,5121581629189390300,5121581628115648500,5121581632410615800,5121581580871008300,5121581512151531500,night,5,26,dummy_day,8,8,2016,5,False,Prague,Europe,MostlyCloudy,13.0,1.59,160,1020.06,partly-cloudy-night,375,6,15,-26,1158,19,18,809,222.05302000000003,False,False,True,False,0.299621,False,False,True,True,True,True,0.041165,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13
176,48,34.100558,-117.944442,2016-09-08T03:26:46,MzA5MTU4ODE3MTEwMjQxNTYyOQ==,9278215631952413000,9278215632019522000,9278215632824828000,9278215629603602000,9278215625308635000,9278215608128766000,9278215401970336000,night,5,26,dummy_day,8,8,2016,13,False,Los_Angeles,America,Clear,20.2,6.62,224,1017.47,clear-night,391,6,31,847,1150,19,10,-88,683.3539,False,True,True,False,1.128722,False,False,False,False,True,True,0.182085,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,48
177,54,39.417708000000005,-77.42398299999999,2016-09-08T03:26:45,MTM5OTQzMzk2MzExNzY0MjkxMTc=,9928706912860242000,9928706912927350000,9928706913195786000,9928706912122044000,9928706907827077000,9928706890647208000,9928706821927731000,night,5,26,dummy_day,8,8,2016,14,False,New_York,America,Clear,24.3,2.79,198,1015.29,clear-night,405,6,45,1016,1172,19,32,-249,849.4422599999999,True,True,True,False,0.426151,False,False,True,True,True,True,0.22238200000000002,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,54
178,19,53.595544,-113.39957,2016-09-08T03:26:24,MTY2NjgyOTA0NjY1MzE5ODgyOQ==,6025883279893200900,6025883280094527500,6025883280362962900,6025883281436704800,6025883285731672100,6025883302911541200,6025883096753111000,night,5,26,dummy_day,8,8,2016,12,False,Edmonton,America,Clear,8.9,1.47,314,1008.96,clear-night,415,6,55,896,1210,20,10,-101,382.54028,False,False,True,False,1.630501,False,False,False,False,True,True,0.634405,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19
179,13,41.618033000000004,-87.865525,2016-09-08T03:26:15,ODA1Njk5MDY1Mzc5NDI5MjA0NQ==,9803844233784721000,9803844233583395000,9803844233851830000,9803844232778088000,9803844237073056000,9803844288612663000,9803844082454233000,night,5,26,dummy_day,8,8,2016,13,False,Chicago,America,PartlyCloudy,24.7,10.38,225,1011.67,partly-cloudy-night,385,6,25,968,1156,19,16,-197,511.28308,False,True,True,False,0.6814100000000001,False,False,False,True,True,True,0.357315,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13
180,48,33.553753,-84.352274,2016-09-08T03:25:51,MTIyODk0NDQxODQ2MTc2OTczMDk=,9868786875462844000,9868786875529953000,9868786875261518000,9868786878482743000,9868786891367645000,9868786942907253000,9868786736748823000,night,5,25,dummy_day,8,8,2016,13,False,New_York,America,Clear,23.2,7.0,190,1019.47,clear-night,437,7,17,973,1196,19,56,-214,1018.2959599999999,True,True,True,False,1.2921340000000001,False,False,False,False,True,True,0.49330100000000005,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,48
181,49,49.337831,17.994587,2016-09-08T03:25:48,MzAwODk0MjkwMTU3ODQ3NzY2MQ==,5121581629390716900,5121581629457825800,5121581629189390300,5121581628115648500,5121581632410615800,5121581580871008300,5121581512151531500,night,5,25,dummy_day,8,8,2016,5,False,Prague,Europe,MostlyCloudy,13.0,1.59,160,1020.06,partly-cloudy-night,375,6,15,-26,1158,19,18,809,222.05302000000003,False,False,True,False,0.382319,False,False,True,True,True,True,0.014283,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,49
182,35,39.317932,-84.50718499999999,2016-09-08T03:25:44,MTc2MDY0MzMxNzMzNzE4MzE2NjE=,9817934217193980000,9817934217395306000,9817934217663742000,9817934216590000000,9817934203705098000,9817934255244706000,9817934323964183000,night,5,25,dummy_day,8,8,2016,13,False,New_York,America,Clear,23.0,4.04,208,1016.95,clear-night,433,7,13,980,1200,20,0,-213,1135.3196,True,True,True,False,2.3557040000000002,False,False,False,False,True,True,1.006269,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,35
183,74,34.102462,-117.945174,2016-09-08T03:25:39,NjI1NDk1NTY5MjEzNDcwNDM5Nw==,9278215806972330000,9278215807039439000,9278215806771003000,9278215809992229000,9278215797107327000,9278215745567720000,9278215951726150000,night,5,25,dummy_day,8,8,2016,13,False,Los_Angeles,America,Clear,20.2,6.54,225,1017.55,clear-night,391,6,31,852,1150,19,10,-93,683.3539,False,True,True,False,0.633049,False,False,False,True,True,True,0.532191,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,74
184,35,38.900851,-77.19753399999999,2016-09-08T03:25:38,MTI1NjIyNTIyNjI4MjQyMjEwODU=,9923201479898825000,9923201479965934000,9923201480234370000,9923201477013144000,9923201481308110000,9923201498487980000,9923201567207457000,night,5,25,dummy_day,8,8,2016,13,False,New_York,America,Clear,24.2,4.29,218,1015.29,clear-night,404,6,44,1033,1171,19,31,-266,761.8856,False,True,True,False,0.648934,False,False,False,True,True,True,0.23551100000000003,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,35
185,16,33.554181,-84.35211,2016-09-08T03:25:30,MjAzMTgzNzgzOTY1NzExNzI0NQ==,9868786875731280000,9868786875529953000,9868786875261518000,9868786878482743000,9868786891367645000,9868786942907253000,9868786736748823000,night,5,25,dummy_day,8,8,2016,13,False,New_York,America,Clear,23.2,7.0,190,1019.47,clear-night,437,7,17,973,1196,19,56,-214,1018.2959599999999,True,True,True,False,1.320948,False,False,False,False,True,True,0.532478,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16
186,41,39.767478000000004,-86.160829,2016-09-08T03:25:23,Njg4Nzg3OTI1NTUyNTk3NjQyOQ==,9830039378238374000,9830039378171265000,9830039378976571000,9830039375755346000,9830039380050313000,9830039328510706000,9830039397230182000,night,5,25,dummy_day,8,8,2016,13,False,Indianapolis,America/Indiana,Clear,26.0,8.68,200,1015.52,clear-night,440,7,20,965,1207,20,7,-198,1517.408,True,True,True,False,0.305427,False,False,True,True,True,True,0.029599,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,41
187,133,37.758905,-97.270554,2016-09-08T03:25:19,MTEzMzUwMzExOTEwNjI0ODI4OTM=,9780443262849384000,9780443262648058000,9780443263453364000,9780443266674590000,9780443262379622000,9780443245199753000,9780443176480276000,night,5,25,dummy_day,8,8,2016,10,False,Chicago,America,Clear,28.7,11.82,191,1011.37,clear-night,426,7,6,929,1190,19,50,-165,458.58234000000004,False,True,True,False,0.793559,False,False,False,True,True,True,0.477783,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,133
188,35,39.767790000000005,-86.162975,2016-09-08T03:25:14,MTE5Nzc0MjIwMjU5MzQ5NjQxMjU=,9830039372332794000,9830039372265685000,9830039372534120000,9830039375755346000,9830039380050313000,9830039328510706000,9830039397230182000,night,5,25,dummy_day,8,8,2016,13,False,Indianapolis,America/Indiana,Clear,26.0,8.68,200,1015.52,clear-night,440,7,20,965,1207,20,7,-198,1517.408,True,True,True,False,0.352323,False,False,True,True,True,True,0.025981,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,35
189,16,49.157315000000004,-123.01735,2016-09-08T03:25:14,OTE4OTU1MDQ0MjY0MzkzNTc4OQ==,6090519342913421300,6090519342980530200,6090519342712094700,6090519343785836500,6090519348080803800,6090519330900934700,6090519537059364900,night,5,25,dummy_day,8,8,2016,1,True,Vancouver,America,Clear,13.2,3.35,110,1019.13,clear-night,399,6,39,842,1183,19,43,-58,1177.243,True,True,True,False,22.79893,False,False,False,False,False,False,2.357644,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16
190,35,53.608484999999995,-113.371154,2016-09-08T03:25:12,MTI2MDA5ODY3NTIwMTQzMzMwMzc=,6025882691080028200,6025882691147137000,6025882691952443400,6025882688731217900,6025882701616119800,6025882753155727400,6025882546997297200,night,5,25,dummy_day,8,8,2016,12,False,Edmonton,America,Clear,8.9,1.47,314,1008.96,clear-night,415,6,55,896,1210,20,10,-101,1055.8982,True,True,True,False,0.309068,False,False,True,True,True,True,0.300004,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,35
191,10,33.554473,-84.352767,2016-09-08T03:25:08,MTM2Mzk0NTU2OTI5MTcyNDM1MDE=,9868786875328627000,9868786875529953000,9868786875261518000,9868786878482743000,9868786891367645000,9868786942907253000,9868786736748823000,night,5,25,dummy_day,8,8,2016,13,False,New_York,America,Clear,23.2,7.0,190,1019.47,clear-night,437,7,17,973,1196,19,56,-214,1018.2959599999999,True,True,True,False,1.383414,False,False,False,False,True,True,0.5848720000000001,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10
192,35,34.100619,-117.945174,2016-09-08T03:24:56,ODg2OTExNDg4OTA3MTQ1MjI4NQ==,9278215631818195000,9278215632019522000,9278215632824828000,9278215629603602000,9278215625308635000,9278215608128766000,9278215401970336000,night,5,24,dummy_day,8,8,2016,13,False,Los_Angeles,America,Clear,20.2,6.62,224,1017.47,clear-night,391,6,31,847,1150,19,10,-88,683.3539,False,True,True,False,1.177875,False,False,False,False,True,True,0.24600000000000002,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,35
193,41,-37.55655,143.874954,2016-09-08T03:24:52,MTYzODczNjYyMTU0MDU5MDAwOTM=,7697009868221186000,7697009868154077200,7697009867885641700,7697009864664416300,7697009877549318100,7697009860369449000,7697009929088925700,night,5,24,dummy_day,8,8,2016,13,False,Melbourne,Australia,Clear,17.5,21.43,8,1017.46,clear-day,397,6,37,407,1090,18,10,286,1055.8982,True,True,True,False,0.147654,False,True,True,True,True,True,0.234418,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,41
194,42,20.52644,-97.45973000000001,2016-09-08T03:24:51,Mzg5Nzc5ODQwODM3MDI5MjM0OQ==,9645138741022425000,9645138740955316000,9645138741223752000,9645138740150010000,9645138735855043000,9645138718675173000,9645138924833604000,night,5,24,dummy_day,8,8,2016,14,False,Mexico_City,America,Foggy,25.5,4.79,269,1018.02,fog,436,7,16,941,1181,19,41,-196,2431.2341,True,True,True,False,0.143213,False,True,True,True,True,True,0.136919,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,42
195,1,38.207112,-81.512109,2016-09-08T03:24:48,MTY1NzU4NzIxOTQ1ODE2NTQ3MDE=,9822025167100969000,9822025167302296000,9822025167570730000,9822025164349506000,9822025177234407000,9822025125694800000,9822025056975323000,night,5,24,dummy_day,8,8,2016,4,False,New_York,America,Clear,21.6,4.23,190,1018.39,clear-night,422,7,2,982,1188,19,48,-216,89.69245,False,False,False,True,0.129686,False,True,True,True,True,True,0.06450800000000001,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
196,48,33.554074,-84.353589,2016-09-08T03:24:38,MzY4MjMyNDU3MDM2NTA4OTkwMQ==,9868786874925974000,9868786874993082000,9868786875261518000,9868786878482743000,9868786891367645000,9868786942907253000,9868786736748823000,night,5,24,dummy_day,8,8,2016,13,False,New_York,America,Clear,23.2,7.0,190,1019.47,clear-night,437,7,17,973,1196,19,56,-214,1018.2959599999999,True,True,True,False,1.3972719999999998,False,False,False,False,True,True,0.581412,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,48
197,60,37.798676,-122.406951,2016-09-08T03:24:12,MTYwMjQzOTI3NTgwOTIzNjc2OTM=,9260949994418995000,9260949994486104000,9260949995291410000,9260949998512636000,9260949994217669000,9260949977037800000,9260949770879370000,night,5,24,dummy_day,8,8,2016,0,True,Los_Angeles,America,Clear,18.9,4.78,246,1014.39,clear-night,406,6,46,835,1171,19,31,-70,7758.25,True,True,True,False,0.302135,False,False,True,True,True,True,0.018732,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,60
